latitude;longitude;population
33,6703;-101,5361;878
33,7482;-117,6285;878
38,7629;-91,0552;877
41,2774;-75,9012;877
18,0059;-66,3475;877
40,6497;-79,8492;877
36,2587;-80,236;876
46,9235;-116,8976;876
41,226;-73,2591;876
38,5127;-92,4385;876
18,4572;-66,5675;876
31,6677;-92,8877;876
40,1658;-95,9443;876
39,2892;-84,3472;876
35,8125;-80,5563;875
36,0673;-95,0718;875
38,9714;-85,739;875
43,0475;-90,3801;875
39,299;-96,8277;875
36,2615;-83,0788;875
41,9978;-91,1417;875
38,9316;-89,8402;875
44,4617;-103,6381;875
37,9727;-82,0215;875
41,0955;-80,4953;875
47,6689;-122,9248;874
44,5033;-85,672;874
36,8645;-83,1926;874
38,7729;-88,8527;874
33,9716;-94,1761;874
39,4007;-82,1271;874
36,0019;-121,2381;874
42,9798;-95,6835;873
34,8531;-80,8333;873
42,3119;-95,2545;873
29,9623;-82,9243;873
44,1529;-92,8995;873
34,0641;-86,2863;873
44,2746;-94,1881;873
41,3858;-111,0271;873
38,2309;-121,4249;873
41,6743;-85,5765;873
34,3897;-103,0513;873
34,5974;-82,7493;873
47,8555;-121,6745;873
37,2741;-97,1696;873
37,4378;-100,988;872
40,8511;-80,268;872
40,9748;-80,3456;872
35,1334;-96,778;872
32,9849;-84,5819;872
18,2774;-67,1219;872
39,4421;-84,5298;872
47,1935;-114,892;872
48,5564;-113,0151;871
44,8733;-107,2624;871
44,1453;-87,8278;871
39,0195;-94,3132;871
31,1611;-90,8006;871
34,0536;-80,9615;871
42,4827;-91,2702;871
34,7523;-95,0409;870
44,4158;-94,9248;870
43,0864;-95,6207;870
38,5289;-81,8552;869
40,7343;-74,4877;869
34,8102;-79,546;869
45,5242;-109,4473;869
30,6879;-94,7449;869
34,2988;-94,3331;869
38,9083;-106,9606;869
42,2383;-96,4716;869
38,8943;-101,7511;869
35,031;-93,2244;869
44,8771;-84,3047;869
31,9508;-106,6622;869
41,0514;-83,0137;869
40,4358;-81,37;868
38,1617;-87,4482;868
38,7778;-95,7402;868
29,5723;-97,1465;868
35,9066;-84,8847;868
32,2963;-102,5298;868
34,6832;-118,4588;867
38,6145;-87,3532;867
36,258;-80,8904;867
43,2086;-85,0739;867
36,3995;-78,1575;867
41,174;-86,0382;867
38,514;-106,0944;867
45,4588;-112,1946;867
32,5897;-90,3158;867
44,317;-88,0972;867
41,7199;-94,4026;866
37,931;-90,239;866
35,126;-82,1488;866
41,8331;-90,838;866
27,0451;-80,1101;866
44,2036;-89,8377;866
38,4891;-85,7679;866
39,4646;-121,2633;866
40,1929;-86,3592;865
42,2226;-78,0327;865
39,9511;-111,9008;865
41,1365;-80,0105;865
40,3494;-75,8641;865
34,2349;-86,8642;865
63,9454;-149,0151;865
40,916;-75,9656;865
43,1396;-77,2793;865
42,1816;-76,7358;864
39,0358;-95,3929;864
34,5047;-90,1946;864
43,0178;-89,8269;864
40,3635;-78,7919;864
35,5472;-91,9734;864
42,885;-70,8234;864
29,9585;-94,0354;863
41,8931;-74,8255;863
30,6772;-86,831;863
41,0426;-78,4466;863
18,14;-66,1702;863
37,948;-92,2676;862
40,253;-99,6323;862
37,1072;-92,4189;862
37,1953;-82,7048;862
38,7517;-95,8351;862
36,2038;-119,2803;862
41,9534;-73,5113;862
45,4425;-84,7871;862
37,43;-83,9859;862
40,5562;-79,8054;862
32,9532;-105,7326;862
31,5077;-91,0711;861
40,5457;-91,3829;861
39,6068;-77,7053;861
42,5678;-92,1609;860
33,9043;-97,2903;860
30,3769;-93,1999;860
44,7046;-122,8508;860
40,6537;-75,084;860
39,7217;-82,2998;860
38,6663;-80,7116;859
40,1889;-85,2753;859
39,9197;-111,8258;859
38,2968;-85,6108;859
31,1813;-82,1313;858
48,813;-100,0622;858
44,0717;-88,3104;857
45,4531;-121,1288;857
44,0067;-87,9246;857
31,1707;-88,9252;857
30,5769;-90,4871;857
39,9802;-105,1812;857
32,6278;-116,1826;857
26,5782;-81,8614;856
39,4256;-93,1266;856
38,8797;-82,3791;856
43,2061;-75,7233;856
42,0124;-111,8036;856
29,6824;-95,991;856
37,7356;-82,7663;856
39,7217;-105,4313;856
31,6018;-91,5304;855
37,5925;-100,45;855
41,0424;-76,8764;855
43,6465;-87,9151;855
37,0641;-93,5551;854
42,2779;-94,2897;854
38,2434;-85,5647;854
35,2335;-81,5159;854
41,024;-76,3504;853
35,5923;-98,2911;853
32,9074;-93,6991;853
34,1772;-97,5915;853
40,3823;-82,5018;853
35,1119;-91,8253;853
35,0992;-97,5663;853
41,1911;-87,0531;853
44,3168;-123,2989;853
30,4491;-96,5618;853
38,472;-101,7546;852
31,5382;-97,4465;852
46,2358;-97,6696;852
36,7615;-79,9866;852
37,4741;-108,4998;852
41,2869;-75,836;852
42,9611;-78,4028;852
41,8;-81,1241;852
45,0025;-90,3308;852
44,6611;-85,6883;852
26,2811;-98,581;852
41,2798;-75,4016;852
48,0348;-94,8983;852
40,9654;-76,8529;852
44,9072;-83,4287;852
36,9497;-94,7805;851
40,417;-79,6232;851
41,0466;-77,9507;851
43,9593;-97,021;850
47,8488;-122,5571;850
31,0342;-91,9818;850
26,2032;-97,7395;850
37,1923;-84,1209;850
39,8843;-76,9888;850
31,7514;-96,6523;850
36,8275;-118,2132;850
37,3392;-82,7186;850
36,258;-83,1966;850
36,5027;-110,0512;849
41,3608;-81,4727;849
42,2553;-90,2737;849
38,6923;-90,2877;849
39,452;-75,2337;849
35,8328;-83,9358;849
36,4965;-77,6449;849
43,2398;-75,8846;849
37,2374;-87,1589;849
41,9233;-124,149;849
40,9947;-77,5521;849
40,2327;-75,9762;849
38,2506;-122,7888;849
26,4894;-80,0573;848
48,5632;-109,6713;848
40,6601;-86,1015;848
18,4428;-66,2321;848
40,0968;-111,729;848
42,5984;-97,6481;847
41,5919;-94,8811;847
38,0889;-89,9322;847
36,2593;-77,9363;847
43,147;-91,7645;847
37,0749;-88,9748;846
43,1165;-96,9596;846
31,9859;-87,5872;846
40,6353;-91,1645;846
39,0057;-111,867;846
36,107;-91,1074;846
38,0237;-97,6715;846
45,4506;-94,9998;846
44,3635;-97,1338;846
46,7224;-94,3974;845
36,0367;-106,1004;845
35,5772;-95,3065;845
38,3227;-90,9986;845
41,0044;-79,3283;845
32,8895;-86,215;845
36,8972;-89,5355;844
39,2245;-82,1975;844
42,4965;-95,2963;844
29,3864;-90,7081;844
32,7121;-107,2056;844
32,5798;-94,9095;844
44,6425;-90,1048;844
35,8145;-89,2239;844
41,7338;-77,6454;844
40,931;-80,3591;844
32,3927;-97,7405;843
41,753;-74,3724;843
42,8838;-75,1914;843
34,273;-98,235;842
38,5215;-75,2342;842
59,0693;-160,4728;842
35,1434;-76,8084;842
35,1458;-82,4481;842
36,556;-82,4642;842
47,6369;-95,8864;842
43,7352;-88,7819;842
40,2341;-84,4076;841
40,8814;-123,993;841
37,2402;-87,4668;841
36,0706;-106,0974;841
41,6215;-88,0224;841
46,0374;-111,35;841
33,6316;-89,7154;840
37,6458;-114,4929;840
44,5055;-114,2281;840
36,7402;-93,3797;840
38,0365;-121,1846;840
42,5366;-73,6059;840
35,0044;-85,6598;839
43,6541;-97,7798;839
44,6048;-71,5201;839
36,8463;-89,6911;839
31,1989;-83,8771;838
29,4479;-82,468;838
27,4967;-80,3417;838
26,4423;-98,0146;838
43,9835;-96,8148;838
42,0145;-93,3186;838
38,1685;-81,2991;838
42,9479;-74,2989;838
40,8159;-81,4165;837
40,7522;-77,169;837
40,4334;-76,1107;837
32,5239;-93,8297;837
38,7173;-122,9034;837
45,1925;-95,3202;837
26,6303;-82,0718;837
34,086;-109,9149;837
36,5719;-115,7204;837
35,7533;-118,4321;836
35,1877;-94,4106;836
45,8593;-84,6253;836
38,5346;-77,8083;836
43,9698;-92,134;836
38,536;-122,4679;835
36,6063;-92,4245;835
44,2203;-91,8579;835
35,0877;-88,5518;835
37,8693;-82,5398;835
43,4218;-88,3448;835
42,0929;-91,8712;834
43,738;-70,4236;834
34,1788;-89,0336;834
35,6468;-88,27;834
29,2083;-95,5146;834
43,1857;-90,2012;834
45,4585;-92,4528;834
44,3931;-118,9494;834
38,4156;-95,8622;834
34,7419;-120,2746;834
42,3333;-89,6356;834
40,3612;-75,976;834
33,4403;-89,5665;833
37,5411;-87,2596;833
38,6938;-90,3125;833
37,3354;-94,3023;833
40,8251;-78,3511;833
30,246;-92,5135;833
33,7276;-92,6187;833
36,038;-83,8257;833
40,4327;-74,8722;832
41,9644;-121,9205;832
42,2751;-121,8747;832
35,0611;-89,3893;832
44,0422;-95,4374;832
39,2963;-80,7751;832
30,0474;-90,8823;832
30,4202;-92,0438;831
37,1145;-89,2023;831
44,6767;-85,6564;831
43,1811;-91,8679;831
45,3153;-94,412;831
18,271;-65,6623;831
39,6213;-106,0393;831
42,5115;-93,3805;830
42,3058;-93,3022;830
37,5085;-105,0085;830
42,7014;-89,8657;830
42,317;-95,6;830
39,4947;-80,907;830
41,5683;-111,8334;830
34,6512;-80,3866;830
33,943;-78,2363;830
43,7793;-86,4303;830
18,1194;-66,2601;830
38,7141;-90,2895;830
43,3213;-78,3891;829
35,0313;-79,5491;829
43,7171;-91,9719;829
36,312;-95,1074;829
42,1488;-91,6205;828
44,2306;-95,2676;828
34,5816;-85,9849;828
36,8657;-82,7435;828
41,5004;-94,6434;828
40,8783;-87,9533;828
60,8772;-162,4615;827
40,3079;-88,0214;827
43,2973;-103,8323;827
37,0632;-84,5922;827
37,8343;-90,4807;827
42,7381;-123,4294;827
17,9559;-66,2265;827
33,871;-101,5974;827
47,2511;-121,099;827
36,2647;-94,6923;827
38,6623;-76,819;827
40,0216;-84,6625;827
43,3062;-88,8445;826
40,6189;-98,6576;826
38,7008;-76,3353;826
41,5168;-92,0777;826
42,2168;-72,2366;826
39,4774;-74,4569;826
42,6777;-110,9408;826
39,557;-86,2714;826
43,1636;-89,9103;825
39,7846;-95,0937;825
38,1289;-87,9304;825
27,5297;-82,7339;825
36,0806;-79,1718;825
34,0213;-97,9541;824
31,436;-88,4738;824
39,2018;-74,8217;824
35,0497;-120,5387;824
39,3787;-81,2634;824
19,4648;-155,1324;824
43,6662;-94,6073;824
38,2447;-75,7828;824
43,7082;-82,9356;824
38,2124;-89,684;824
41,5805;-73,8103;824
42,2622;-94,0711;824
39,7871;-98,2083;824
27,8027;-97,682;824
30,7083;-85,0207;824
44,5332;-94,5242;824
63,6797;-170,4831;823
44,4425;-92,1481;823
39,8545;-83,1795;823
47,3283;-124,2728;823
33,3377;-102,2058;823
39,8498;-89,2521;822
42,2696;-93,9274;822
39,1266;-79,4609;822
44,9041;-94,1986;822
40,6048;-78,7071;822
34,4891;-78,6559;822
42,9376;-73,7958;822
45,6626;-94,6888;822
45,9976;-121,529;822
61,4606;-148,9155;822
38,5371;-89,4672;822
40,3067;-87,7977;821
34,595;-87,6719;821
41,4544;-80,5854;821
40,3389;-79,7114;820
35,2146;-79,4916;820
60,3843;-162,6838;820
41,8472;-85,3212;820
36,4413;-88,3324;820
41,3709;-83,9415;819
39,4535;-85,663;819
30,615;-92,0594;819
33,8589;-89,2878;819
34,2823;-84,7481;819
34,9972;-79,2292;819
34,9296;-114,6159;819
40,7185;-122,3262;819
44,0915;-72,0236;819
27,4186;-97,8476;819
41,1019;-76,7694;818
37,3619;-88,487;818
37,8735;-97,6619;818
39,0181;-82,0316;818
42,1314;-121,7566;818
37,91;-89,2367;818
63,5909;-148,7107;817
37,3042;-113,6658;817
42,8622;-106,4363;817
42,1416;-73,5903;817
37,6494;-84,9513;817
38,685;-76,1702;817
38,6702;-80,7717;817
43,5277;-96,3594;817
45,4521;-98,7414;817
35,6109;-99,6763;817
47,5339;-96,2893;816
40,179;-83,439;816
38,7112;-75,9087;816
45,1481;-94,6815;816
46,8568;-99,9181;816
39,036;-77,0934;816
30,7473;-95,2163;816
39,9157;-79,1574;816
42,3164;-90,2216;816
40,8643;-86,5001;816
36,5083;-104,9104;816
26,316;-98,6547;816
41,936;-96,4717;815
44,2351;-96,4794;815
33,7603;-85,688;815
38,9868;-76,1633;815
34,698;-77,0311;815
29,4399;-95,7765;814
46,7258;-120,6909;814
34,8348;-88,3177;814
39,8081;-77,0053;814
34,2797;-114,1277;814
38,7539;-82,8605;814
38,2478;-121,528;814
41,1713;-92,3079;813
40,788;-83,6429;813
45,3589;-84,2274;813
41,8462;-91,6513;813
35,0193;-90,7317;813
46,1543;-123,6528;812
41,9443;-78,6727;812
36,3149;-85,5322;812
32,7867;-86,8783;812
32,7767;-91,7949;812
34,838;-88,9424;812
48,562;-97,1794;812
19,4274;-155,2213;812
42,8916;-95,1484;812
40,5327;-76,9594;812
34,917;-97,3166;811
43,6624;-91,2179;811
40,9607;-73,0672;811
39,8613;-81,9087;811
34,1422;-86,2218;811
35,9391;-95,2989;811
39,6571;-121,6363;811
41,9533;-121,4751;811
42,0089;-85,4544;811
35,1989;-91,9645;811
32,2436;-94,4561;811
41,1101;-81,6722;811
37,6193;-120,7513;810
34,5558;-85,6224;810
38,384;-105,171;810
41,5905;-94,1963;810
46,5408;-102,8669;810
33,6867;-83,9904;810
41,2125;-92,4338;810
42,4694;-92,2297;810
38,2153;-81,4442;810
37,0042;-91,327;810
42,4775;-95,7831;810
41,5753;-85,0161;810
45,5261;-92,5015;809
37,5525;-76,3331;809
18,3785;-67,0859;809
31,8663;-88,3075;809
39,9588;-112,1149;809
40,0966;-98,9514;809
33,9011;-78,4393;809
39,2637;-88,6302;808
46,5039;-99,7683;808
41,8682;-89,2225;808
32,2438;-107,6832;808
38,304;-84,145;808
40,2697;-103,829;808
38,3057;-120,7061;808
28,6237;-81,5439;808
33,5391;-89,1275;807
37,1236;-77,2249;807
38,189;-85,6864;807
31,2524;-92,2099;807
33,1454;-86,9372;807
39,1322;-85,8609;806
37,6854;-90,6185;806
34,9652;-87,3735;806
35,4027;-97,4814;806
40,864;-73,5818;806
42,4288;-112,1233;806
36,0827;-96,5815;806
36,1556;-98,9304;806
33,2953;-112,1615;806
38,2109;-81,4218;805
37,5697;-81,8906;805
40,1074;-86,7769;805
31,2968;-85,1103;805
33,4859;-97,1601;805
40,6381;-77,273;805
37,3095;-94,7741;804
38,8234;-89,5394;804
55,5556;-133,0868;804
40,7814;-76,2449;804
32,7437;-97,4123;803
43,5198;-91,768;803
47,4451;-98,1259;803
40,9484;-78,2277;803
33,52;-96,4844;803
40,6584;-82,3144;803
47,6038;-122,694;803
30,2492;-89,6048;803
41,1781;-97,5498;803
41,7228;-85,4255;803
40,1256;-79,8671;803
38,9884;-87,0812;802
43,6323;-111,7716;802
35,16;-92,643;802
37,1867;-99,7697;802
36,7009;-79,9424;802
44,9549;-72,1361;802
42,0587;-73,9119;802
18,01;-67,0855;802
43,7088;-89,8937;802
39,4331;-84,4845;802
36,3143;-95,7477;802
41,6847;-79,4004;802
29,5831;-98,4893;802
47,7581;-118,7117;802
39,6501;-82,7414;801
47,0316;-88,5285;801
61,5262;-166,1146;801
39,528;-75,8095;801
41,358;-89,7391;801
40,9299;-75,9131;801
36,8931;-106,5843;801
48,7659;-96,9427;801
44,2701;-94,3464;800
41,904;-80,3418;800
48,0677;-123,1276;800
33,1158;-107,2951;800
41,4802;-81,4108;800
34,5933;-80,675;800
39,983;-75,8937;800
33,1068;-86,5825;799
40,7625;-76,9408;799
39,5654;-87,4326;799
33,2367;-88,5781;799
37,0854;-89,1628;798
36,2104;-81,8875;798
43,1072;-82,4937;798
47,3326;-118,6894;798
30,2172;-91,8271;798
37,2373;-113,3471;798
48,1785;-110,1134;798
40,2737;-80,4672;798
43,7404;-92,8681;797
38,3714;-86,3444;797
31,22;-86,1705;797
42,2383;-85,336;797
43,2529;-123,4574;797
30,5882;-97,2977;797
41,2033;-73,3788;797
41,2552;-73,9621;796
35,5841;-106,0584;796
37,4627;-84,5067;796
39,0152;-96,2871;796
38,1874;-91,9501;796
46,0703;-93,6669;796
38,984;-77,074;796
37,5095;-76,9863;796
40,6213;-76,0565;795
31,5978;-85,7131;795
42,2417;-113,8824;795
41,369;-79,9311;795
18,0093;-65,937;795
30,5256;-94,4456;795
31,2168;-98,3924;795
37,6028;-121,0425;795
36,2761;-84,997;795
39,3761;-112,339;795
35,5778;-98,9592;795
31,9659;-94,0504;794
39,4159;-95,3304;794
41,631;-75,4703;794
35,686;-97,0615;794
41,2594;-90,6055;794
43,5133;-92,5079;794
40,5576;-122,1697;794
40,4001;-74,6405;794
40,8631;-77,0562;794
39,9168;-81,5205;794
43,9165;-116,1997;794
41,7176;-86,2506;794
33,2553;-103,3112;794
35,8924;-109,1538;794
26,0233;-97,5379;794
37,559;-94,5161;794
32,5608;-84,0943;793
32,0562;-97,7507;793
35,9634;-105,3312;793
41,0369;-72,459;793
40,001;-122,442;793
33,5287;-86,9572;793
41,1915;-90,3805;792
41,4811;-73,4379;792
46,1832;-93,7822;792
40,5965;-75,1988;792
33,2096;-84,7442;792
43,0316;-74,9636;792
43,4275;-82,5449;792
48,537;-121,751;792
40,1407;-120,1782;792
35,674;-90,0958;791
42,2783;-91,5301;791
43,808;-70,8831;791
47,2962;-93,4036;791
34,1095;-107,2319;791
35,4375;-93,6647;791
34,1681;-114,2667;791
39,9788;-105,8441;791
38,9329;-78,085;791
48,7904;-105,4206;791
28,4463;-96,4205;791
43,1373;-75,268;791
46,0734;-96,8918;790
47,9469;-116,7079;790
33,7396;-80,462;790
34,7064;-106,7318;790
37,7454;-90,4994;790
42,8667;-91,2362;790
39,3336;-112,6736;790
42,0067;-92,775;790
38,2407;-104,5867;790
41,3958;-89,8882;790
44,0839;-93,8605;789
33,9261;-80,295;789
41,2892;-93,4403;789
32,1802;-86,6888;789
48,8381;-99,6901;789
34,8271;-77,9251;789
37,6592;-85,5886;789
39,1242;-84,1366;788
39,0704;-87,259;788
38,9935;-110,1723;788
41,7654;-88,8845;788
39,2133;-94,1254;788
38,6834;-112,1488;788
41,9416;-93,1023;788
33,2635;-89,2905;788
39,5439;-104,8206;788
42,461;-95,1526;787
40,8202;-72,628;787
59,6745;-151,4363;787
45,0673;-88,0358;787
39,8491;-86,8004;786
33,5461;-81,799;786
40,6336;-100,5112;786
36,648;-120,2526;786
38,1692;-86,8257;786
35,0331;-87,5007;785
38,1347;-90,4582;785
37,0174;-98,4848;785
28,088;-80,6652;785
41,7004;-84,0718;785
35,5957;-105,921;785
26,501;-97,6397;784
40,7096;-83,8441;784
40,1166;-91,9146;784
39,5123;-87,4631;784
42,7522;-92,9736;784
43,3908;-95,1389;784
26,1327;-97,3974;784
40,4473;-82,2612;784
40,1;-80,0656;784
40,5742;-76,6775;784
42,8847;-112,5942;784
39,9711;-76,5214;783
43,1229;-88,3838;783
32,3096;-92,4522;783
38,831;-94,5978;783
41,5281;-120,1748;783
37,099;-89,5624;783
41,0941;-91,2506;783
45,5977;-106,2975;783
39,3741;-80,3484;783
39,087;-94,4808;782
41,5616;-86,5513;782
45,701;-94,2742;782
39,2245;-105,9965;782
43,6434;-76,0666;782
40,4798;-99,1292;781
41,2901;-91,5545;781
30,3317;-82,7562;781
32,0331;-84,3946;781
44,2029;-103,3433;781
32,5564;-114,7811;781
18,4;-65,8928;781
43,1481;-97,7199;780
38,9029;-97,1163;780
35,8537;-111,4269;780
39,797;-87,9878;780
40,5256;-98,055;780
41,0803;-86,8905;780
32,6743;-97,6482;780
39,7603;-79,9848;780
36,3;-91,3871;780
37,7502;-81,5764;780
32,5323;-92,7839;780
39,688;-76,3876;780
43,6105;-73,2104;780
36,6965;-94,9575;779
41,6124;-112,125;779
34,9675;-79,9845;779
39,5561;-111,8607;779
42,1159;-96,3667;779
30,4454;-97,908;779
42,8252;-74,1287;779
41,6651;-96,6653;779
42,3973;-88,304;779
43,5389;-109,6443;778
34,6079;-82,1143;778
33,4703;-100,8556;778
30,4114;-83,3003;778
40,088;-87,0655;778
41,5299;-89,2833;778
41,6343;-72,4693;778
40,7638;-80,5952;777
40,9723;-124,025;777
38,8255;-98,475;777
41,5935;-79,5808;777
40,3136;-89,1686;777
40,4244;-78,6202;777
35,2714;-109,2237;777
39,5022;-83,9984;777
37,2754;-82,0988;777
38,406;-120,5365;777
41,5497;-112,1227;777
18,1601;-65,7831;777
30,5366;-87,101;777
36,0355;-88,274;777
41,8912;-93,3962;776
38,2615;-85,6306;776
27,8303;-97,2211;776
33,7026;-85,1893;776
40,8997;-81,7329;776
32,0487;-84,7981;776
31,9203;-91,24;776
44,4281;-89,766;776
39,3136;-74,5261;776
40,888;-86,7374;776
37,7668;-108,9071;775
34,4931;-77,434;775
18,352;-67,0336;775
31,0113;-83,866;775
35,7305;-91,6856;775
44,2645;-104,9476;775
30,7234;-85,9374;775
35,6239;-79,0769;775
39,8021;-89,4067;775
36,6925;-114,6356;775
40,1396;-97,7233;774
38,4327;-81,4771;774
34,2319;-84,9444;774
40,8163;-75,0645;774
37,7403;-87,7063;774
44,2576;-93,3771;774
43,1567;-83,4069;774
39,4928;-123,7812;774
35,6606;-109,0962;774
31,4916;-94,9473;774
39,1591;-90,6248;774
41,3336;-80,112;774
33,1777;-84,3581;774
48,5113;-110,9663;774
37,523;-94,6994;774
41,964;-103,9249;773
33,5291;-95,3174;773
36,0261;-95,3216;773
40,2139;-86,027;773
30,9504;-87,1523;773
39,9549;-84,9192;773
40,2724;-87,3862;773
37,6236;-90,6455;773
32,4513;-85,7864;773
41,3792;-86,5831;773
35,1574;-106,3475;772
40,4072;-89,6443;772
29,7092;-90,1217;772
35,0593;-88,8902;772
44,3127;-124,1023;772
26,2578;-98,0897;772
35,1831;-94,4811;772
45,9468;-108,3462;772
34,7819;-114,4777;772
37,8408;-121,9565;772
40,2809;-75,8609;772
41,1784;-90,3221;771
38,4684;-123,0148;771
46,3234;-95,4424;771
38,0554;-102,1247;771
40,1104;-91,0193;771
47,7639;-116,7559;770
36,2053;-94,7888;770
40,6622;-86,2441;770
33,0865;-79,468;770
35,3256;-112,8574;770
44,0356;-75,9033;770
38,9684;-89,7641;770
43,1722;-97,0824;770
33,9839;-99,7241;770
42,4182;-92,2141;770
36,0475;-90,2909;770
34,6825;-78,9889;769
45,2985;-96,4657;769
31,068;-83,6232;769
38,5198;-88,0092;769
40,0505;-94,5252;769
34,6703;-87,326;769
40,8757;-111,3847;769
34,316;-78,1448;769
47,177;-88,436;769
34,4013;-79,3566;769
43,7871;-96,928;769
37,8349;-89,1443;769
67,733;-164,5212;769
36,0006;-95,1223;769
39,8098;-82,5223;768
31,5145;-83,7898;768
48,3416;-103,1636;768
34,9696;-90,9068;768
46,3495;-91,8207;768
46,4312;-90,2382;768
32,3011;-95,1674;768
42,7885;-77,5125;768
46,8841;-102,3332;768
47,0223;-123,4737;768
36,6326;-81,7891;767
41,282;-81,2223;767
34,0278;-95,8685;767
39,6697;-86,7532;767
34,1536;-117,9684;767
32,3231;-80,4789;767
36,4451;-80,6351;767
38,945;-76,951;766
41,2589;-89,3216;766
40,8698;-74,881;766
41,3109;-90,4991;766
38,1425;-84,1102;766
36,1707;-119,3516;766
38,7059;-112,0587;766
36,874;-89,0091;766
38,3361;-90,9712;766
48,6558;-114,929;766
31,9087;-99,0207;766
39,4722;-82,9121;766
41,0253;-90,2754;765
43,5654;-92,719;765
42,6251;-85,7633;765
40,8995;-76,809;765
41,1772;-89,6583;764
44,5214;-99,4394;764
40,0471;-91,5024;764
47,555;-92,3234;764
32,0924;-96,7173;764
26,1864;-97,6114;764
37,7863;-75,6539;764
43,1077;-84,6898;764
38,6818;-84,0665;764
39,5793;-82,2343;764
29,4892;-98,1094;764
39,5306;-88,0201;764
36,4022;-90,0249;764
34,3172;-84,5499;764
33,9899;-86,5045;763
36,3189;-91,4794;763
34,1898;-93,0679;763
39,9831;-89,8652;763
29,1527;-95,4977;763
44,0111;-76,0425;763
40,5595;-80,1528;762
40,235;-74,0166;762
44,9319;-89,2094;762
37,0657;-79,3474;762
30,5705;-84,7324;762
40,1106;-76,7149;762
43,1848;-123,4999;762
39,8785;-105,7828;762
41,2356;-95,4199;762
38,5699;-77,0304;762
40,9212;-121,6295;761
36,6901;-91,3947;761
43,1225;-75,665;761
34,4803;-98,0552;761
37,7446;-75,6352;761
41,4462;-97,7322;761
34,1696;-86,6125;761
44,9095;-93,1305;761
40,299;-81,8402;761
36,5849;-98,8776;760
39,9233;-77,2999;760
34,4741;-79,3258;760
37,039;-78,4804;760
18,0296;-67,1335;760
33,1636;-98,3894;759
44,8125;-71,8862;759
47,6151;-111,9813;759
46,9762;-96,8802;759
43,7218;-111,9925;759
38,8153;-76,7514;759
45,5519;-84,783;759
39,0024;-122,7794;759
26,5662;-98,1298;759
38,185;-89,6045;759
39,4815;-89,195;758
42,1705;-89,8699;758
39,7551;-94,4987;758
27,2993;-97,7997;758
48,1105;-105,1969;758
42,8051;-106,434;758
35,6366;-77,9326;758
42,5682;-92,6214;758
42,7037;-92,225;758
34,4112;-97,9602;758
41,3972;-96,6097;757
37,9542;-83,6226;757
42,479;-111,3639;757
43,6777;-84,3803;757
39,6699;-94,7587;757
32,7707;-88,656;757
34,8313;-78,3497;757
47,3689;-102,7472;757
39,2325;-84,1532;756
40,115;-87,9563;756
33,1354;-95,8394;756
34,291;-97,1255;756
34,1839;-85,775;756
33,7091;-117,6299;756
42,8859;-124,0734;756
32,2956;-101,3089;756
38,6201;-77,8049;756
32,8963;-93,4517;755
42,4327;-78,4808;755
35,6078;-108,4225;755
41,5555;-81,2257;755
38,8717;-87,4412;755
43,3944;-94,4836;755
39,7366;-85,5715;754
38,5381;-75,719;754
41,9177;-74,0337;754
32,5752;-97,8782;754
46,9023;-102,0444;754
39,4078;-85,3066;754
38,9621;-78,1414;753
41,6268;-75,7862;753
36,6816;-119,7318;753
48,6079;-123,1347;753
35,4064;-96,8444;752
32,2993;-86,7148;752
34,9496;-94,6403;752
35,1066;-83,0971;752
40,4848;-79,448;752
37,1261;-88,6276;752
42,6592;-86,2061;751
36,4365;-95,2734;751
45,0548;-93,6353;751
42,8931;-90,9264;751
38,2146;-85,6143;751
40,8188;-83,1312;751
43,5416;-89,1108;750
42,0083;-92,0897;750
43,5782;-90,6381;750
38,9092;-91,4529;750
38,8156;-90,9627;750
34,2667;-77,9344;750
34,0609;-96,5925;749
32,0507;-96,4787;749
38,4937;-122,7734;749
34,727;-77,0758;749
44,5899;-97,4673;749
36,323;-80,4241;749
41,8589;-90,923;749
43,7599;-91,3498;749
43,6316;-113,3017;749
38,9942;-88,9554;749
31,6788;-92,1493;749
32,3325;-112,0464;749
39,3955;-87,3001;748
59,9137;-151,6072;748
39,8541;-89,1653;748
44,9508;-92,9766;748
31,6849;-91,8321;747
36,671;-86,856;747
45,0184;-95,2367;747
44,1961;-85,2154;747
40,4233;-89,4214;747
34,015;-100,8211;747
40,2968;-76,2939;747
39,8747;-89,9183;747
37,1714;-87,0364;747
34,7595;-79,6069;747
18,4166;-66,5749;747
33,1379;-96,9751;747
